1881.426,-0.637
1881.429,-0.575
1881.432,-0.576
1881.434,-0.527
1881.437,-0.487
1881.440,-0.492
1881.443,-0.687
1881.445,-0.707
1881.448,-0.693
1881.451,-0.665
1881.453,-0.775
1881.456,-0.802
1881.459,-0.849
1881.462,-0.748
1881.464,-0.717
1881.467,-0.682
1881.470,-0.599
1881.473,-0.558
1881.475,-0.545
1881.478,-0.530
1881.481,-0.608
1881.484,-0.472
1881.486,-0.533
1881.489,-0.275
1881.492,-0.136
1881.495,-0.199
1881.497,-0.102
1881.500,-0.148
1881.503,-0.052
1881.505,0.026
1881.508,0.044
1881.511,-0.021
1881.514,-0.317
1881.516,-0.342
1881.519,-0.335
1881.522,-0.285
1881.525,-0.236
1881.527,-0.160
1881.530,-0.132
1881.533,-0.078
1881.536,-0.118
1881.538,-0.191
1881.541,-0.031
1881.544,-0.084
1881.547,-0.207
1881.549,-0.157
1881.552,-0.162
1881.555,-0.023
1881.557,-0.147
1881.560,-0.020
1881.563,0.081
1881.566,-0.048
1881.568,-0.022
1881.571,-0.111
1881.574,-0.190
1881.577,-0.125
1881.579,-0.092
1881.582,-0.023
1881.585,-0.023
1881.588,-0.053
1881.590,-0.014
1881.593,0.088
1881.596,0.026
1881.599,-0.123
1881.601,-0.170
1881.604,-0.099
1881.607,-0.032
1881.610,-0.051
1881.612,-0.108
1881.615,-0.248
1881.618,-0.169
1881.621,-0.235
1881.623,-0.121
1881.626,-0.218
1881.629,-0.168
1881.631,-0.067
1881.634,0.078
1881.637,0.103
1881.640,0.003
1881.642,-0.104
1881.645,-0.126
1881.648,-0.046
1881.651,0.049
1881.653,0.194
1881.656,0.206
1881.659,-0.035
1881.662,-0.134
1881.664,-0.207
1881.667,-0.275
1881.670,-0.278
1881.673,-0.072
1881.675,-0.125
1881.678,-0.332
1881.681,-0.334
1881.684,-0.347
1881.686,-0.352
1881.689,-0.419
1881.692,-0.261
1881.695,-0.222
1881.697,-0.395
1881.700,-0.306
1881.703,-0.239
1881.705,-0.176
1881.708,-0.245
1881.711,-0.164
1881.714,-0.229
1881.716,-0.271
1881.719,-0.386
1881.722,-0.507
1881.725,-0.673
1881.727,-0.588
1881.730,-0.577
1881.733,-0.535
1881.736,-0.498
1881.738,-0.621
1881.741,-0.596
1881.744,-0.500
1881.747,-0.478
1881.749,-0.443
1881.752,-0.444
